Time,Tgas
286.74,2186.04709
286.77,2035.372265
286.8,2148.653641
286.83,2019.472302
286.86,2089.284603
286.89,2122.815939
286.92,2090.12067
286.95,2064.572299
286.98,2188.986426
287.01,2081.421088
287.04,2197.25304
287.07,2098.75123
287.1,2145.577199
287.13,2187.464179
287.16,2147.873167
287.19,2186.10586
287.22,2197.942622
287.25,2024.081376
287.28,2163.188671
287.31,2004.481766
287.34,2009.353579
287.37,2183.449924
287.4,2027.392702
287.43,2162.471645
287.46,2149.532908
287.49,2002.781599
287.52,2108.930978
287.55,2163.854011
287.58,2190.355677
287.61,2027.840469
287.64,2014.555617
287.67,2069.79563
287.7,2131.35478
287.73,2099.32032
287.76,2004.027703
287.79,2032.608421
287.82,2191.607915
287.85,2151.524906
287.88,2198.686166
287.91,2173.796087
287.94,2116.638003
287.97,2164.271825
288,2185.34392
288.03,2133.955198
288.06,2061.008172
288.09,2024.333169
288.12,2087.836039
288.15,2004.30903
288.18,2020.639047
288.21,2088.656812
288.24,2044.787049
288.27,2007.402951
288.3,2186.084587
288.33,2149.394103
288.36,2037.698501
288.39,2034.038763
288.42,2120.50858
288.45,2137.305116
288.48,2055.690408
288.51,2100.340495
288.54,2159.489009
288.57,2124.913326
288.6,2007.422472
288.63,2036.031676
288.66,2156.200476
288.69,2196.565953
288.72,2085.215103
288.75,2166.169576
288.78,2176.463142
288.81,2185.591904
288.84,2134.137029
288.87,2030.793415
288.9,2150.631052
288.93,2149.336796
288.96,2036.342375
288.99,2144.459557
289.02,2030.421577
289.05,2127.784568
289.08,2012.121256
289.11,2115.594172
289.14,2150.235038
289.17,2004.44115
289.2,2143.793001
289.23,2054.369625
289.26,2074.687492
289.29,2099.580843
289.32,2083.625881
289.35,2098.570336
289.38,2006.339937
289.41,2115.661331
289.44,2029.639259
289.47,2098.122478
289.5,2051.421768
289.53,2002.463382
289.56,2051.791972
289.59,2019.535868
289.62,2172.366145
289.65,2108.984375
289.68,2025.191493
289.71,2122.810548
289.74,2091.223789
289.77,2133.171467
289.8,2018.305169
289.83,2185.033358
289.86,2119.177876
289.89,2046.246468
289.92,2043.873742
289.95,2129.420316
289.98,2113.318722
290.01,2160.330574
290.04,2075.224124
290.07,2147.3921
290.1,2142.220306
290.13,2173.666226
290.16,2143.274523
290.19,2125.836949
290.22,2031.523113
290.25,2054.813661
290.28,2065.425671
290.31,2018.007422
290.34,2084.594505
290.37,2005.865211
290.4,2007.935068
290.43,2037.208526
290.46,2015.807962
290.49,2078.835856
290.52,2069.3069
290.55,2055.004522
290.58,2118.681731
290.61,2135.278354
290.64,2182.393435
290.67,2100.206575
290.7,2125.588397
290.73,2153.970176
290.76,2104.212361
290.79,2005.714066
290.82,2143.81875
290.85,2137.208776
290.88,2091.856634
290.91,2020.530408
290.94,2059.153401
290.97,2049.630473
291,2080.600005
291.03,2016.305646
291.06,2023.857425
291.09,2168.285036
291.12,2084.547539
291.15,2173.117671
291.18,2092.996259
291.21,2122.816464
291.24,2069.906577
291.27,2012.98385
291.3,2163.222835
291.33,2101.502639
291.36,2127.784531
291.39,2024.615485
291.42,2139.609632
291.45,2094.36232
291.48,2071.762625
291.51,2024.25417
291.54,2132.387195
291.57,2111.381566
291.6,2189.552801
291.63,2177.723574
291.66,2093.458954
291.69,2111.529047
291.72,2195.521238
291.75,2174.2152
291.78,2033.51
291.81,2100.365393
291.84,2167.530293
291.87,2032.334969
291.9,2038.503318
291.93,2012.864099
291.96,2185.284141
291.99,2144.310986
292.02,2142.029981
292.05,2151.165894
292.08,2139.392448
292.11,2154.655141
292.14,2094.830688
292.17,2098.869756
292.2,2027.689357
292.23,2181.344368
292.26,2136.945189
292.29,2081.195964
292.32,2063.608353
292.35,2159.016897
292.38,2038.193973
292.41,2124.653188
292.44,2015.208926
292.47,2074.22816
292.5,2096.198748
292.53,2033.135192
292.56,2025.376051
292.59,2153.326497
292.62,2088.004393
292.65,2061.968356
292.68,2024.084072
292.71,2195.27069
292.74,2058.127108
292.77,2121.194997
292.8,2152.888456
292.83,2016.939822
292.86,2069.262815
292.89,2037.692741
292.92,2193.205552
292.95,2037.193129
292.98,2113.702199
293.01,2003.079935
293.04,2078.503125
293.07,2023.913311
293.1,2145.717749
293.13,2106.524675
293.16,2070.639223
293.19,2127.684838
293.22,2005.031594
293.25,2151.041113
293.28,2167.639827
293.31,2123.49815
293.34,2149.176176
293.37,2133.677074
293.4,2174.854388
293.43,2182.904217
293.46,2078.939459
293.49,2027.285467
293.52,2078.2727
293.55,2137.039967
293.58,2065.620849
293.61,2143.193595
293.64,2044.240072
293.67,2074.578847
293.7,2018.144146
293.73,2155.084458
293.76,2000.425653
293.79,2026.428264
293.82,2133.972644
293.85,2140.052563
293.88,2112.283612
293.91,2083.32922
293.94,2166.802967
293.97,2197.701215
294,2034.400056
294.03,2114.586561
294.06,2094.914212
294.09,2126.296953
294.12,2077.651117
294.15,2184.942838
294.18,2183.955302
294.21,2181.670121
294.24,2090.093212
294.27,2049.765535
294.3,2096.132724
294.33,2187.360142
294.36,2155.560917
294.39,2067.18351
294.42,2067.247979
294.45,2036.366673
294.48,2068.825947
294.51,2151.601457
294.54,2102.028373
294.57,2076.15307
294.6,2050.52095
294.63,2147.702762
294.66,2178.102982
294.69,2122.499239
294.72,2119.256779
294.75,2106.64491
294.78,2038.313683
294.81,2087.990344
294.84,2081.301605
294.87,2004.267321
294.9,2112.288538
294.93,2026.860665
294.96,2034.626922
294.99,2037.0566
295.02,2145.141152
295.05,2149.068219
295.08,2144.908062
295.11,2124.5165
295.14,2199.137038
295.17,2078.078283
295.2,2158.918694
295.23,2039.656318
295.26,2029.962021
295.29,2171.296837
295.32,2073.23074
295.35,2069.811375
295.38,2172.443497
295.41,2113.039351
295.44,2123.521136
295.47,2065.399488
295.5,2004.626358
295.53,2058.581149
295.56,2186.605111
295.59,2148.334795
295.62,2097.891985
295.65,2161.699606
295.68,2103.596145
295.71,2070.3126
295.74,2177.245051
295.77,2198.418655
295.8,2000.73972
295.83,2089.337978
295.86,2121.869145
295.89,2184.278079
295.92,2010.605844
295.95,2011.075611
295.98,2173.133322
296.01,2093.225661
296.04,2155.310348
296.07,2085.631013
296.1,2083.274647
296.13,2115.504501
296.16,2087.02418
296.19,2155.727204
296.22,2087.889571
296.25,2199.013084
296.28,2050.349878
296.31,2009.469937
296.34,2024.803852
296.37,2117.669613
296.4,2154.708452
296.43,2132.220749
296.46,2059.179078
296.49,2042.605938
296.52,2186.529809
296.55,2090.630442
296.58,2081.533827
296.61,2095.380171
296.64,2130.860827
296.67,2059.426846
296.7,2156.606014
296.73,2081.234078
296.76,2100.716699
296.79,2106.581348
296.82,2018.013877
296.85,2158.990508
296.88,2165.145877
296.91,2082.670384
296.94,2138.499656
296.97,2142.023053
297,2053.796363
297.03,2080.984531
297.06,2034.968987
297.09,2102.212388
297.12,2019.092791
297.15,2192.783111
297.18,2034.28909
297.21,2182.201912
297.24,2126.164391
297.27,2062.243969
297.3,2078.486879
297.33,2136.102837
297.36,2090.268667
297.39,2178.827554
297.42,2091.541311
297.45,2108.154976
297.48,2196.336782
297.51,2071.359352
297.54,2069.308239
297.57,2083.901949
297.6,2003.112583
297.63,2091.804843
297.66,2045.159464
297.69,2170.568481
297.72,2164.597601
297.75,2156.728638
297.78,2176.147265
297.81,2095.813553
297.84,2086.218987
297.87,2036.736771
297.9,2094.958414
297.93,2007.431139
297.96,2163.521337
297.99,2147.726501
298.02,2142.110122
298.05,2095.862061
298.08,2056.092373
298.11,2090.440557
298.14,2010.986909
298.17,2150.756689
298.2,2190.890599
298.23,2049.041717
298.26,2023.179012
298.29,2172.576785
298.32,2154.288992
298.35,2091.253124
298.38,2090.041316
298.41,2036.275674
298.44,2131.703325
298.47,2144.992112
298.5,2112.884409
298.53,2023.468494
298.56,2150.208922
298.59,2166.334382
298.62,2054.456047
298.65,2024.851124
298.68,2176.61831
298.71,2050.841986
298.74,2195.893605
298.77,2146.485399
298.8,2036.053026
298.83,2196.21207
298.86,2083.665042
298.89,2072.200857
298.92,2039.302875
298.95,2080.01042
298.98,2071.005898
299.01,2168.166908
299.04,2104.795079
299.07,2167.543622
299.1,2081.649572
299.13,2067.675381
299.16,2145.59731
299.19,2042.91057
299.22,2068.92518
299.25,2033.921639
299.28,2127.720969
299.31,2130.522362
299.34,2130.566643
299.37,2145.725606
299.4,2091.909638
299.43,2053.389781
299.46,2152.016697
299.49,2093.843659
299.52,2102.693996
299.55,2129.595007
299.58,2075.313625
299.61,2172.326683
299.64,2093.555989
299.67,2107.638885
299.7,2127.586662
299.73,2007.095819
299.76,2163.75229
299.79,2193.538847
299.82,2109.655686
299.85,2193.8674
299.88,2039.082853
299.91,2068.523279
299.94,2078.284047
299.97,2043.138336
300,2149.911257
300.03,2087.824018
300.06,2128.871371
300.09,2092.015826
300.12,2083.92919
300.15,2156.010201
300.18,2099.11198
300.21,2082.316453
300.24,2071.452658
300.27,2103.459381
300.3,2180.12355
300.33,2142.020985
300.36,2176.620376
300.39,2157.716741
300.42,2189.66154
300.45,2038.460866
300.48,2082.343507
300.51,2086.095309
300.54,2008.867542
300.57,2066.61239
300.6,2191.549556
300.63,2108.661812
300.66,2143.534291
300.69,2162.266825
300.72,2054.020023
300.75,2125.555315
300.78,2095.944762
300.81,2047.77728
300.84,2042.800259
300.87,2184.414442
300.9,2118.277115
300.93,2087.042389
300.96,2063.997754
300.99,2072.989193
301.02,2091.367988
301.05,2174.640051
301.08,2125.841985
301.11,2030.785018
301.14,2025.988108
301.17,2092.771656
301.2,2081.865322
301.23,2162.484419
301.26,2104.893918
301.29,2158.630251
301.32,2121.462162
301.35,2159.876684
301.38,2183.953213
301.41,2033.304054
301.44,2005.995617
301.47,2177.684354
301.5,2016.846866
301.53,2162.204784
301.56,2143.208471
301.59,2030.547482
301.62,2054.651175
301.65,2060.632297
301.68,2137.761878
301.71,2028.208518
301.74,2118.681414
301.77,2041.560396
301.8,2172.875216
301.83,2085.437196
301.86,2111.259627
301.89,2096.742308
301.92,2176.558161
301.95,2183.317559
301.98,2079.746556
302.01,2005.590297
302.04,2129.834479
302.07,2093.942071
302.1,2016.566243
302.13,2173.830563
302.16,2127.970246
302.19,2095.005626
302.22,2106.256052
302.25,2116.888802
302.28,2012.806162
302.31,2015.396486
302.34,2053.318296
302.37,2193.514725
302.4,2068.854676
302.43,2105.227793
302.46,2009.328581
302.49,2184.921794
302.52,2097.128819
302.55,2173.305764
302.58,2036.731294
302.61,2105.98674
302.64,2046.919651
302.67,2162.57924
302.7,2086.433474
302.73,2099.377947
302.76,2086.6968
302.79,2143.226168
302.82,2008.289215
302.85,2111.59717
302.88,2103.193959
302.91,2075.821439
302.94,2020.497265
302.97,2071.19777
303,2013.162524
303.03,2193.524906
303.06,2171.651952
303.09,2171.125256
303.12,2068.882844
303.15,2146.167443
303.18,2003.347453
303.21,2099.207285
303.24,2059.347525
303.27,2170.038665
303.3,2075.932213
303.33,2070.771748
303.36,2168.803576
303.39,2043.037485
303.42,2076.344033
303.45,2176.387588
303.48,2069.200748
303.51,2110.078646
303.54,2084.342036
303.57,2169.577697
303.6,2182.611714
303.63,2159.75706
303.66,2134.156664
303.69,2101.926972
303.72,2172.618731
303.75,2164.238864
303.78,2052.731418
303.81,2181.786422
303.84,2071.853476
303.87,2181.676519
303.9,2140.104038
303.93,2139.246134
303.96,2188.82683
303.99,2102.219117
304.02,2114.281445
304.05,2186.565911
304.08,2192.154803
304.11,2047.497005
304.14,2112.938165
304.17,2052.322051
304.2,2030.088309
304.23,2167.939441
304.26,2101.493703
304.29,2064.614309
304.32,2113.464237
304.35,2062.182443
304.38,2139.569148
304.41,2163.602401
304.44,2151.202145
304.47,2154.578997
304.5,2193.641784
304.53,2078.054419
304.56,2118.359324
304.59,2163.480226
304.62,2068.067563
304.65,2196.299854
304.68,2046.712811
304.71,2136.930017
304.74,2024.245991
304.77,2119.329535
304.8,2146.724822
304.83,2063.66158
304.86,2123.456357
304.89,2116.619287
304.92,2056.883317
304.95,2172.103254
304.98,2121.204353
305.01,2165.030759
305.04,2169.150249
305.07,2143.003941
305.1,2167.299212
305.13,2085.651302
305.16,2159.953702
305.19,2076.334353
305.22,2064.657513
305.25,2180.120263
305.28,2120.402273
305.31,2074.949088
305.34,2170.713464
305.37,2045.440375
305.4,2072.327106
305.43,2094.116571
305.46,2063.685035
305.49,2156.067414
305.52,2179.192948
305.55,2171.977523
305.58,2115.610041
305.61,2006.095687
305.64,2122.954059
305.67,2140.917854
305.7,2070.004295
305.73,2094.34345
305.76,2050.249378
305.79,2033.966216
305.82,2095.440232
305.85,2108.301101
305.88,2030.118699
305.91,2117.030853
305.94,2048.345076
305.97,2000.110032
306,2176.575185
306.03,2160.890174
306.06,2022.133773
306.09,2121.149748
306.12,2135.471788
306.15,2145.245766
306.18,2043.216647
306.21,2041.236177
306.24,2054.296614
306.27,2165.934442
306.3,2053.998733
306.33,2043.34666
306.36,2141.01747
306.39,2142.362874
306.42,2029.58373
306.45,2067.318904
306.48,2020.19027
306.51,2036.527741
306.54,2132.78784
306.57,2199.269256
306.6,2055.147056
306.63,2142.806494
306.66,2018.129415
306.69,2189.144993
306.72,2050.514808
306.75,2159.703758
306.78,2085.199783
306.81,2170.883671
306.84,2126.695836
306.87,2034.325154
306.9,2119.732027
306.93,2052.637761
306.96,2014.795509
306.99,2164.919135
307.02,2004.640902
307.05,2061.525787
307.08,2001.429336
307.11,2021.276989
307.14,2076.710037
307.17,2083.634109
307.2,2193.854966
307.23,2110.252644
307.26,2067.465089
307.29,2029.175886
307.32,2166.496226
307.35,2009.561243
307.38,2190.893631
307.41,2083.735853
307.44,2070.090327
307.47,2198.88695
307.5,2136.140112
307.53,2082.260325
307.56,2083.979255
307.59,2166.750137
307.62,2175.508718
307.65,2159.090565
307.68,2031.412457
307.71,2024.434757
307.74,2069.875516
307.77,2151.873927
307.8,2068.779745
307.83,2035.785473
307.86,2156.354668
307.89,2000.525946
307.92,2006.635305
307.95,2074.990492
307.98,2147.062611
308.01,2174.185694
308.04,2042.435182
308.07,2179.913294
308.1,2107.563049
308.13,2006.976445
308.16,2099.280385
308.19,2151.762968
308.22,2168.063295
308.25,2044.697467
308.28,2173.878423
308.31,2014.1512
308.34,2098.335432
308.37,2062.027869
308.4,2168.521127
308.43,2167.103435
308.46,2186.856506
308.49,2184.874208
308.52,2012.280182
308.55,2135.614163
308.58,2076.973269
308.61,2151.78725
308.64,2114.897731
308.67,2124.645451
308.7,2009.037876
308.73,2103.055895
308.76,2126.998775
308.79,2049.796137
308.82,2094.013926
308.85,2029.418983
308.88,2142.276006
308.91,2137.900095
308.94,2076.813996
308.97,2109.759385
309,2062.293257
309.03,2008.591911
309.06,2136.081387
309.09,2030.399468
309.12,2071.853254
309.15,2023.657224
309.18,2021.076596
309.21,2129.763003
309.24,2183.816294
309.27,2011.891651
309.3,2195.941562
309.33,2197.694165
309.36,2140.546404
309.39,2063.230674
309.42,2012.360295
309.45,2053.795608
309.48,2166.26932
309.51,2151.785338
309.54,2131.682302
309.57,2081.295567
309.6,2078.274342
309.63,2040.947484
309.66,2174.127433
309.69,2173.882659
309.72,2194.416081
309.75,2147.847035
309.78,2008.808892
309.81,2133.100961
309.84,2160.977025
309.87,2106.007041
309.9,2143.031666
309.93,2122.606056
309.96,2001.782681
309.99,2053.628826
310.02,2070.273313
310.05,2114.830206
310.08,2148.549238
310.11,2028.170602
310.14,2047.410046
310.17,2093.367444
310.2,2189.640902
310.23,2198.232037
310.26,2040.729361
310.29,2077.327977
310.32,2013.52139
310.35,2196.223093
310.38,2073.155812
310.41,2040.008788
310.44,2115.056829
310.47,2006.738754
310.5,2159.980055
310.53,2156.197867
310.56,2001.989187
310.59,2039.063864
310.62,2112.012004
310.65,2074.037294
310.68,2134.844747
310.71,2065.37623
310.74,2114.997063
310.77,2102.169328
310.8,2100.477585
310.83,2034.513951
310.86,2068.168353
310.89,2173.327665
310.92,2059.265704
310.95,2075.845311
310.98,2115.744939
311.01,2061.125498
311.04,2168.151236
311.07,2047.020746
311.1,2185.200141
311.13,2017.377467
311.16,2063.979213
311.19,2130.933486
311.22,2154.58862
311.25,2131.367348
311.28,2021.201695
311.31,2122.921883
311.34,2057.471244
311.37,2072.485868
311.4,2122.660508
311.43,2062.164066
311.46,2121.225349
311.49,2145.735157
311.52,2063.920593
311.55,2027.130725
311.58,2106.763916
311.61,2118.803404
311.64,2068.466678
311.67,2094.656953
311.7,2179.043692
311.73,2191.636206
311.76,2072.988229
311.79,2166.443128
311.82,2066.066661
311.85,2032.554863
311.88,2156.242934
311.91,2004.905798
311.94,2004.090558
311.97,2138.582461
312,2111.055636
312.03,2164.745554
312.06,2046.219583
312.09,2048.490988
312.12,2182.376061
312.15,2171.656859
312.18,2096.273326
312.21,2167.543354
312.24,2121.124999
312.27,2199.678142
312.3,2023.874345
312.33,2037.6433
312.36,2022.791418
312.39,2106.125883
312.42,2113.482069
312.45,2056.748186
312.48,2135.615224
312.51,2042.842388
312.54,2133.370568
312.57,2018.715574
312.6,2187.563843
312.63,2011.060229
312.66,2060.304393
312.69,2101.356365
312.72,2042.677921
312.75,2072.263974
312.78,2092.864846
312.81,2068.732985
312.84,2064.308239
312.87,2115.706269
312.9,2173.930771
312.93,2054.897169
312.96,2095.582074
312.99,2098.501029
313.02,2187.309207
313.05,2009.593824
313.08,2038.817515
313.11,2162.954234
313.14,2177.849643
313.17,2127.255055
313.2,2043.76828
313.23,2008.606905
313.26,2066.761475
313.29,2010.439377
313.32,2017.502462
313.35,2069.675437
313.38,2092.21211
313.41,2167.627483
313.44,2091.446477
313.47,2172.353207
313.5,2199.493087
313.53,2151.144967
313.56,2173.852276
313.59,2124.738463
313.62,2046.525253
313.65,2140.910373
313.68,2035.615633
313.71,2103.728953
313.74,2012.248075
313.77,2073.29169
313.8,2073.455641
313.83,2072.633286
313.86,2046.059403
313.89,2015.412368
313.92,2070.067328
313.95,2076.101385
313.98,2167.375074
314.01,2064.059802
314.04,2089.573785
314.07,2163.335797
314.1,2177.894738
314.13,2011.473192
314.16,2111.50434
314.19,2179.938998
314.22,2057.160934
314.25,2096.399068
314.28,2050.059172
314.31,2128.140792
314.34,2035.490041
314.37,2064.375596
314.4,2008.606812
314.43,2018.538386
314.46,2179.339468
314.49,2031.529124
314.52,2009.951959
314.55,2070.472119
314.58,2108.509204
314.61,2141.359179
314.64,2065.811797
314.67,2171.8105
314.7,2074.811794
314.73,2001.700952
314.76,2131.77319
314.79,2196.686971
314.82,2024.976801
314.85,2135.339601
314.88,2098.128172
314.91,2181.54138
314.94,2002.175789
314.97,2115.53785
315,2033.651986
315.03,2014.354385
315.06,2011.002499
315.09,2149.390432
315.12,2174.373492
315.15,2143.603105
315.18,2199.79211
315.21,2060.433848
315.24,2000.945943
315.27,2166.915881
315.3,2186.404658
315.33,2190.13006
315.36,2157.000633
315.39,2194.595515
315.42,2181.258685
315.45,2116.947212
315.48,2011.248172
315.51,2129.14742
315.54,2192.792095
315.57,2085.800996
315.6,2171.629607
315.63,2022.409308
315.66,2183.430965
315.69,2080.659815
315.72,2139.308401
315.75,2028.246504
315.78,2144.718963
315.81,2139.268972
315.84,2047.174024
315.87,2166.912364
315.9,2066.776798
315.93,2059.493753
315.96,2081.743572
315.99,2029.390879
316.02,2173.03751
316.05,2198.421244
316.08,2189.241273
316.11,2183.20208
316.14,2083.106248
316.17,2041.184649
316.2,2000.889271
316.23,2074.794984
316.26,2118.093702
316.29,2067.433862
316.32,2166.853975
316.35,2062.201391
316.38,2070.214989
316.41,2163.247728
316.44,2034.330012
316.47,2096.473218
316.5,2032.524752
316.53,2119.452095
316.56,2119.065796
316.59,2153.653601
316.62,2093.403613
316.65,2178.298313
316.68,2188.191914
316.71,2060.431848
316.74,2188.290676
316.77,2105.668803
316.8,2048.656391
316.83,2092.800075
316.86,2163.345873
316.89,2080.803517
316.92,2008.026187
316.95,2149.261117
316.98,2054.496322
317.01,2191.497899
317.04,2113.959578
317.07,2193.149999
317.1,2107.578279
317.13,2170.542868
317.16,2125.510229
317.19,2061.233816
317.22,2063.543299
317.25,2007.803926
317.28,2148.940517
317.31,2046.423064
317.34,2163.196208
317.37,2089.926514
317.4,2102.738727
317.43,2005.200139
317.46,2012.923504
317.49,2074.433089
317.52,2029.587863
317.55,2169.218182
317.58,2012.890855
317.61,2020.171857
317.64,2070.101633
317.67,2013.968369
317.7,2079.125231
317.73,2160.148937
317.76,2187.236459
317.79,2077.315013
317.82,2050.039388
317.85,2180.598812
317.88,2159.149298
317.91,2010.366124
317.94,2132.28784
317.97,2071.799017
318,2067.102354
318.03,2057.579592
318.06,2122.907127
318.09,2076.707877
318.12,2067.686706
318.15,2098.599572
318.18,2119.483663
318.21,2119.450605
318.24,2086.260574
318.27,2132.213409
318.3,2132.149921
318.33,2001.785978
318.36,2020.039958
318.39,2101.699894
318.42,2172.71118
318.45,2160.028259
318.48,2163.897519
318.51,2188.091226
318.54,2013.755512
318.57,2079.883482
318.6,2112.169376
318.63,2176.861755
318.66,2007.201996
318.69,2075.805541
318.72,2098.569534
318.75,2167.219247
318.78,2154.739595
318.81,2182.516697
318.84,2089.542047
318.87,2140.156909
318.9,2002.690317
318.93,2002.088775
318.96,2062.272907
318.99,2120.554371
319.02,2062.498247
319.05,2112.530697
319.08,2166.916472
319.11,2095.116991
319.14,2003.504199
319.17,2135.15619
319.2,2111.000494
319.23,2065.83961
319.26,2165.879505
319.29,2003.961165
319.32,2117.143864
319.35,2095.335806
319.38,2152.341908
319.41,2141.264913
319.44,2087.104314
319.47,2024.512619
319.5,2026.771329
319.53,2084.479086
319.56,2087.332312
319.59,2103.798037
319.62,2161.898053
319.65,2051.810989
319.68,2063.472077
319.71,2184.55713
319.74,2007.507142
319.77,2068.253742
319.8,2189.833869
319.83,2054.424165
319.86,2056.632039
319.89,2163.370169
319.92,2099.650634
319.95,2096.264173
319.98,2107.898257
320.01,2024.914892
320.04,2097.665467
320.07,2023.610294
320.1,2067.733925
320.13,2047.553545
320.16,2115.529457
320.19,2107.688693
320.22,2024.066179
320.25,2056.359313
320.28,2178.87348
320.31,2131.831866
320.34,2069.475389
320.37,2041.709724
320.4,2076.185574
320.43,2194.669856
320.46,2085.709406
320.49,2134.742246
320.52,2111.746858
320.55,2083.445232
320.58,2081.360834
320.61,2092.707892
320.64,2088.721334
320.67,2029.083835
320.7,2045.911276
320.73,2115.15304
320.76,2182.739238
320.79,2109.291635
320.82,2104.679883
320.85,2011.337551
320.88,2071.873328
320.91,2167.827517
320.94,2143.763459
320.97,2088.991568
321,2188.371006
321.03,2144.767343
321.06,2025.511008
321.09,2075.669581
321.12,2099.289152
321.15,2181.763372
321.18,2091.500092
321.21,2064.763235
321.24,2063.94987
321.27,2059.582792
321.3,2137.451605
321.33,2054.16407
321.36,2060.2116
321.39,2181.185862
321.42,2190.951799
321.45,2112.925461
321.48,2177.35369
321.51,2124.066671
321.54,2143.666554
321.57,2004.859726
321.6,2014.590625
321.63,2193.589754
321.66,2088.426015
321.69,2036.867246
321.72,2055.527612
321.75,2161.582035
321.78,2045.784147
321.81,2062.503596
321.84,2087.107034
321.87,2008.750777
321.9,2047.295819
321.93,2051.46556
321.96,2028.615549
321.99,2104.948186
322.02,2070.409101
322.05,2103.491638
322.08,2090.779506
322.11,2130.031097
322.14,2014.288506
322.17,2046.569686
322.2,2077.263983
322.23,2009.561769
322.26,2052.510618
322.29,2113.50707
322.32,2005.413768
322.35,2116.266236
322.38,2013.118069
322.41,2176.14353
322.44,2085.868746
322.47,2103.313243
322.5,2019.775806
322.53,2048.384465
322.56,2140.986722
322.59,2026.532561
322.62,2037.552759
322.65,2186.698641
322.68,2118.185485
322.71,2078.182245
322.74,2165.656816
322.77,2188.189968
322.8,2083.585168
322.83,2149.776739
322.86,2118.208551
322.89,2157.190719
322.92,2007.311317
322.95,2146.715484
322.98,2179.485136
323.01,2093.113966
323.04,2106.172557
323.07,2137.847863
323.1,2087.953155
323.13,2108.020335
323.16,2183.770961
323.19,2160.015966
323.22,2068.93101
323.25,2008.570687
323.28,2059.52304
323.31,2058.714748
323.34,2122.907103
323.37,2021.861896
323.4,2000.289304
323.43,2090.363452
323.46,2032.715737
323.49,2175.476283
323.52,2123.322326
323.55,2043.166811
323.58,2147.352371
323.61,2079.349627
323.64,2130.096148
323.67,2054.26182
323.7,2042.806881
323.73,2122.568198
323.76,2098.529743
323.79,2118.359597
323.82,2190.429977
323.85,2046.819399
323.88,2124.084094
323.91,2018.183344
323.94,2064.571015
323.97,2028.232131
324,2014.315998
324.03,2183.728468
324.06,2015.198011
324.09,2125.264077
324.12,2113.685786
324.15,2143.696538
324.18,2150.343725
324.21,2093.227157
324.24,2166.345669
324.27,2189.460481
324.3,2012.23269
324.33,2163.441539
324.36,2076.554834
324.39,2109.634893
324.42,2170.321964
324.45,2001.585424
324.48,2041.66783
324.51,2038.72653
324.54,2079.314156
324.57,2014.555482
324.6,2019.25783
324.63,2175.665675
324.66,2152.97637
324.69,2000.660546
324.72,2141.873121
324.75,2108.255708
324.78,2019.763196
324.81,2068.058125
324.84,2005.656425
324.87,2032.327306
324.9,2192.360877
324.93,2040.350052
324.96,2188.695444
324.99,2000.041374
325.02,2019.807634
325.05,2171.551574
325.08,2113.143111
325.11,2133.670857
325.14,2044.984137
325.17,2144.354245
325.2,2077.419008
325.23,2035.678705
325.26,2161.364527
325.29,2054.048863
325.32,2126.643737
325.35,2148.057409
325.38,2190.873069
325.41,2165.662394
325.44,2122.608015
325.47,2151.36261
325.5,2169.489649
325.53,2122.541155
325.56,2013.726007
325.59,2022.380432
325.62,2190.474817
325.65,2158.629872
325.68,2129.414749
325.71,2139.351734
325.74,2037.399584
325.77,2050.4306
325.8,2045.138998
325.83,2072.073791
325.86,2053.955529
325.89,2025.36418
325.92,2077.766559
325.95,2161.065008
325.98,2042.268511
326.01,2036.479289
326.04,2161.592817
326.07,2131.896139
326.1,2169.425166
326.13,2197.486056
326.16,2094.226674
326.19,2022.229323
326.22,2077.391081
326.25,2173.460244
326.28,2109.103006
326.31,2099.038702
326.34,2065.717025
326.37,2124.104301
326.4,2145.742688
326.43,2010.803454
326.46,2006.878343
326.49,2148.168991
326.52,2103.412381
326.55,2003.644988
326.58,2046.332314
326.61,2122.187099
326.64,2024.306697
326.67,2181.385917
326.7,2032.931022
326.73,2186.008903
326.76,2184.098999
326.79,2088.621487
326.82,2081.848924
326.85,2030.906194
326.88,2057.606188
326.91,2196.706397
326.94,2054.647383
326.97,2001.290232
327,2161.10526
327.03,2122.925683
327.06,2022.894648
327.09,2117.94901
327.12,2013.71171
327.15,2147.314768
327.18,2014.343489
327.21,2122.454804
327.24,2123.125854
327.27,2176.56174
327.3,2073.232433
327.33,2066.275763
327.36,2062.595336
327.39,2003.412439
327.42,2014.563307
327.45,2176.291649
327.48,2092.222572
327.51,2189.180358
327.54,2162.744512
327.57,2000.514534
327.6,2189.866325
327.63,2065.854637
327.66,2133.812848
327.69,2160.123615
327.72,2049.907973
327.75,2083.86726
327.78,2051.941131
327.81,2145.23946
327.84,2152.516931
327.87,2121.541736
327.9,2004.136661
327.93,2108.790734
327.96,2053.761223
327.99,2152.386228
328.02,2041.266092
328.05,2050.713587
328.08,2087.667173
328.11,2045.002765
328.14,2093.986733
328.17,2097.901111
328.2,2119.595014
328.23,2198.767756
328.26,2124.7507
328.29,2199.224628
328.32,2102.391394
328.35,2152.570084
328.38,2004.877661
328.41,2146.128752
328.44,2125.444975
328.47,2005.502082
328.5,2113.849272
328.53,2103.872114
328.56,2166.434433
328.59,2128.183809
328.62,2049.665424
328.65,2190.668039
328.68,2147.549685
328.71,2022.561581
328.74,2049.182366
328.77,2181.775553
