Time,Twall
314.28,1793.196742
314.31,1744.828334
314.34,1669.00419
314.37,1779.329391
314.4,1776.314766
314.43,1747.870193
314.46,1622.239123
314.49,1767.473271
314.52,1692.221565
314.55,1646.230441
314.58,1625.524859
314.61,1715.591411
314.64,1700.252753
314.67,1628.975763
314.7,1645.857124
314.73,1695.297634
314.76,1752.761039
314.79,1798.570977
314.82,1758.332573
314.85,1760.084275
314.88,1642.816932
314.91,1617.684192
314.94,1609.389743
314.97,1764.176642
315,1753.448996
315.03,1760.988116
315.06,1613.303386
315.09,1706.272249
315.12,1756.586908
315.15,1606.401248
315.18,1755.776197
315.21,1784.934689
315.24,1755.03457
315.27,1742.84751
315.3,1682.190666
315.33,1661.537086
315.36,1770.50375
315.39,1617.043304
315.42,1677.784766
315.45,1758.374881
315.48,1683.083862
315.51,1781.347942
315.54,1687.732169
315.57,1769.080539
315.6,1625.447466
315.63,1691.360524
315.66,1727.729681
315.69,1680.355864
315.72,1794.451055
315.75,1640.035733
315.78,1640.577486
315.81,1736.120604
315.84,1772.839509
315.87,1692.589079
315.9,1729.976868
315.93,1799.895426
315.96,1752.273994
315.99,1780.245784
316.02,1797.097414
316.05,1748.522782
316.08,1736.207416
316.11,1610.489513
316.14,1729.408663
316.17,1707.402974
316.2,1616.850413
316.23,1664.875694
316.26,1656.027883
316.29,1768.57063
316.32,1662.251715
316.35,1642.038849
316.38,1739.635218
316.41,1782.519181
316.44,1676.424117
316.47,1643.828173
316.5,1738.331467
316.53,1709.058564
316.56,1761.194555
316.59,1768.084532
316.62,1619.34891
316.65,1743.815086
316.68,1729.530888
316.71,1757.484702
316.74,1653.312447
316.77,1712.328028
316.8,1614.282673
316.83,1790.665033
316.86,1774.331036
316.89,1619.911564
316.92,1697.868069
316.95,1675.978745
316.98,1671.591025
317.01,1749.4389
317.04,1667.261789
317.07,1631.245151
317.1,1616.751169
317.13,1643.899528
317.16,1700.224384
317.19,1652.28296
317.22,1736.370116
317.25,1634.903324
317.28,1669.456166
317.31,1715.525032
317.34,1776.091223
317.37,1749.844461
317.4,1607.84896
317.43,1758.856198
317.46,1712.960557
317.49,1674.758368
317.52,1762.671285
317.55,1698.32808
317.58,1765.254024
317.61,1789.720795
317.64,1790.508022
317.67,1634.739039
317.7,1607.81363
317.73,1728.891275
317.76,1702.172628
317.79,1748.310762
317.82,1784.155228
317.85,1689.051794
317.88,1691.473493
317.91,1649.221322
317.94,1673.044107
317.97,1759.729393
318,1718.903145
318.03,1718.367866
318.06,1750.764344
318.09,1658.828149
318.12,1609.125046
318.15,1698.494134
318.18,1775.561108
318.21,1657.502161
318.24,1711.04763
318.27,1636.757896
318.3,1618.173941
318.33,1706.439723
318.36,1649.606811
318.39,1772.346733
318.42,1625.299334
318.45,1658.452087
318.48,1694.471108
318.51,1678.707638
318.54,1697.251669
318.57,1724.096366
318.6,1736.203429
318.63,1645.949031
318.66,1734.006525
318.69,1704.633501
318.72,1774.861424
318.75,1765.225859
318.78,1772.694989
318.81,1788.855495
318.84,1706.23814
318.87,1778.012441
318.9,1774.56424
318.93,1796.05212
318.96,1701.672709
318.99,1764.370306
319.02,1736.581276
319.05,1621.932007
319.08,1650.127355
319.11,1626.921225
319.14,1710.942572
319.17,1766.281819
319.2,1720.356316
319.23,1691.176878
319.26,1751.484946
319.29,1758.013956
319.32,1774.598425
319.35,1671.168446
319.38,1616.241918
319.41,1612.733526
319.44,1622.10598
319.47,1770.975824
319.5,1728.12327
319.53,1646.754721
319.56,1799.042841
319.59,1616.400383
319.62,1673.113982
319.65,1706.935787
319.68,1681.501744
319.71,1619.37358
319.74,1711.608257
319.77,1782.259699
319.8,1679.921377
319.83,1632.067828
319.86,1697.691967
319.89,1615.444028
319.92,1663.713244
319.95,1685.751169
319.98,1622.986344
320.01,1789.989518
320.04,1643.046145
320.07,1654.687331
320.1,1685.833392
320.13,1722.965882
320.16,1769.25763
320.19,1704.971897
320.22,1748.203552
320.25,1608.240727
320.28,1778.861202
320.31,1785.904438
320.34,1600.853732
320.37,1613.669256
320.4,1663.651898
320.43,1710.108684
320.46,1690.880554
320.49,1628.550366
320.52,1741.679605
320.55,1673.86407
320.58,1696.680055
320.61,1715.528043
320.64,1669.741543
320.67,1672.782208
320.7,1633.319974
320.73,1687.650964
320.76,1626.325269
320.79,1625.040605
320.82,1733.00614
320.85,1713.432825
320.88,1785.552275
320.91,1688.606432
320.94,1622.228033
320.97,1767.734963
321,1615.018356
321.03,1676.741611
321.06,1765.230643
321.09,1752.037524
321.12,1602.600792
321.15,1786.264999
321.18,1791.867746
321.21,1718.025564
321.24,1691.443677
321.27,1767.209881
321.3,1760.58229
321.33,1720.254011
321.36,1767.451716
321.39,1657.171086
321.42,1751.945859
321.45,1682.587338
321.48,1756.542566
321.51,1634.709348
321.54,1676.541521
321.57,1650.128095
321.6,1691.702896
321.63,1785.774786
321.66,1652.048626
321.69,1689.903214
321.72,1615.439343
321.75,1709.077266
321.78,1707.596179
321.81,1731.856665
321.84,1705.861719
321.87,1760.424332
321.9,1796.804185
321.93,1657.935986
321.96,1647.558284
321.99,1643.078273
322.02,1701.029795
322.05,1798.657458
322.08,1778.43138
322.11,1709.826351
322.14,1677.882379
322.17,1757.857778
322.2,1671.396071
322.23,1779.376409
322.26,1621.703013
322.29,1661.804893
322.32,1665.712947
322.35,1716.214322
322.38,1725.883021
322.41,1773.671587
322.44,1784.403602
322.47,1708.868823
322.5,1773.195992
322.53,1698.634679
322.56,1640.264245
322.59,1736.422244
322.62,1797.920431
322.65,1709.309744
322.68,1611.789132
322.71,1603.56553
322.74,1688.45292
322.77,1765.032861
322.8,1769.465228
322.83,1691.830882
322.86,1797.762247
322.89,1710.054366
322.92,1630.531404
322.95,1779.618985
322.98,1674.479934
323.01,1663.196727
323.04,1759.319013
323.07,1715.258351
323.1,1752.796348
323.13,1636.343218
323.16,1659.665775
323.19,1780.580127
323.22,1632.967681
323.25,1700.198007
323.28,1756.154231
323.31,1612.214124
323.34,1720.208402
323.37,1624.620519
323.4,1601.995549
323.43,1761.854661
323.46,1783.010788
323.49,1720.041797
323.52,1766.732104
323.55,1735.046198
323.58,1792.078195
323.61,1653.324587
323.64,1671.819052
323.67,1652.428804
323.7,1658.047699
323.73,1725.754544
323.76,1617.58771
323.79,1769.588887
323.82,1662.191601
323.85,1656.142731
323.88,1609.594643
323.91,1672.998504
323.94,1786.751341
323.97,1683.82659
324,1748.98213
324.03,1775.582868
324.06,1782.347924
324.09,1777.085556
324.12,1708.90137
324.15,1664.464217
324.18,1757.688201
324.21,1730.422632
324.24,1740.494272
324.27,1655.275556
324.3,1614.801439
324.33,1729.248922
324.36,1769.649864
324.39,1688.144592
324.42,1664.999928
324.45,1626.038391
324.48,1750.367457
324.51,1608.551492
324.54,1705.87894
324.57,1792.580572
324.6,1670.897579
324.63,1604.7341
324.66,1696.476888
324.69,1674.955876
324.72,1617.640105
324.75,1724.571745
324.78,1691.59981
324.81,1795.897056
324.84,1604.258631
324.87,1687.394316
324.9,1638.778049
324.93,1610.504993
324.96,1644.426747
324.99,1645.213474
325.02,1760.853552
325.05,1719.824272
325.08,1690.163801
325.11,1652.270915
325.14,1671.254168
325.17,1650.197133
325.2,1607.980493
325.23,1612.765961
325.26,1682.173988
325.29,1757.641835
325.32,1721.664653
325.35,1756.929534
325.38,1688.405314
325.41,1768.731968
325.44,1652.391793
325.47,1735.513294
325.5,1688.150795
325.53,1758.10311
325.56,1630.281593
325.59,1779.536436
325.62,1699.491139
325.65,1705.208503
325.68,1601.390486
325.71,1658.935254
325.74,1701.339676
325.77,1775.973473
325.8,1632.318595
325.83,1612.793801
325.86,1663.56237
325.89,1628.721706
325.92,1626.429962
325.95,1616.637708
325.98,1750.813113
326.01,1696.07813
326.04,1687.227597
326.07,1792.420415
326.1,1756.664344
326.13,1705.776425
326.16,1609.513627
326.19,1782.207912
326.22,1686.484086
326.25,1763.736612
326.28,1649.600208
326.31,1770.514253
326.34,1625.323929
326.37,1721.084534
326.4,1796.84668
326.43,1713.018294
326.46,1795.769421
326.49,1784.046303
326.52,1622.495138
326.55,1644.261843
326.58,1732.848973
326.61,1767.623575
326.64,1727.85192
326.67,1670.631714
326.7,1753.411917
326.73,1676.042414
326.76,1685.042564
326.79,1754.262372
326.82,1726.732138
326.85,1659.587611
326.88,1699.028435
326.91,1669.484017
326.94,1778.110236
326.97,1675.795455
327,1681.114041
327.03,1760.781768
327.06,1750.072403
327.09,1651.047882
327.12,1715.958823
327.15,1618.70005
327.18,1782.242465
327.21,1661.780436
327.24,1779.336117
327.27,1655.641845
327.3,1681.890787
327.33,1717.667256
327.36,1675.918757
327.39,1797.151401
327.42,1709.374092
327.45,1705.321537
327.48,1608.035236
327.51,1726.861145
327.54,1781.732421
327.57,1655.68422
327.6,1637.793338
327.63,1674.940025
327.66,1629.647828
327.69,1658.615383
327.72,1604.327188
327.75,1755.509448
327.78,1716.877007
327.81,1797.469497
327.84,1625.120815
327.87,1700.421385
327.9,1712.019417
327.93,1731.72929
327.96,1772.796
327.99,1767.202687
328.02,1730.651736
328.05,1608.299621
328.08,1678.343412
328.11,1648.130161
328.14,1704.024467
328.17,1797.793462
328.2,1791.296987
328.23,1735.158417
328.26,1739.295048
328.29,1693.914212
328.32,1767.75865
328.35,1679.050448
328.38,1749.966638
328.41,1630.600449
328.44,1611.526114
328.47,1768.298908
328.5,1729.859898
328.53,1673.298921
328.56,1679.370608
328.59,1635.056846
328.62,1692.393842
328.65,1682.468882
328.68,1670.384592
328.71,1626.417146
328.74,1789.010451
328.77,1706.846344
328.8,1722.408189
328.83,1628.60134
328.86,1748.006928
328.89,1734.67932
328.92,1795.485971
328.95,1735.974274
328.98,1779.450044
329.01,1729.435977
329.04,1726.406168
329.07,1681.139117
329.1,1694.121482
329.13,1629.841461
329.16,1682.882183
329.19,1791.116542
329.22,1759.714637
329.25,1772.61929
329.28,1670.612072
329.31,1647.123549
329.34,1614.322972
329.37,1613.803819
329.4,1663.663575
329.43,1704.093452
329.46,1688.795421
329.49,1797.919525
329.52,1654.423546
329.55,1712.181242
329.58,1681.62112
329.61,1624.428554
329.64,1624.001183
329.67,1750.359946
329.7,1720.705183
329.73,1773.282569
329.76,1681.758751
329.79,1775.696189
329.82,1799.396401
329.85,1798.509324
329.88,1744.676226
329.91,1708.677722
329.94,1644.781928
329.97,1645.248167
330,1626.921663
330.03,1693.706257
330.06,1751.399196
330.09,1661.920871
330.12,1626.007232
330.15,1603.211383
330.18,1798.06741
330.21,1649.14359
330.24,1750.043439
330.27,1766.721074
330.3,1783.20776
330.33,1726.321593
330.36,1773.172686
330.39,1723.574816
330.42,1798.802247
330.45,1733.380116
330.48,1759.948347
330.51,1633.796268
330.54,1672.604329
330.57,1620.891108
330.6,1642.181976
330.63,1658.173355
330.66,1668.787972
330.69,1707.228036
330.72,1626.341496
330.75,1622.921052
330.78,1759.817511
330.81,1604.767842
330.84,1615.842738
330.87,1721.526805
330.9,1757.545215
330.93,1726.713731
330.96,1652.769462
330.99,1748.146443
331.02,1760.70403
331.05,1627.48251
331.08,1793.217583
331.11,1773.655099
331.14,1788.891374
331.17,1610.372097
331.2,1743.319208
331.23,1637.309524
331.26,1611.085075
331.29,1773.23266
331.32,1788.258069
331.35,1678.998512
331.38,1609.90733
331.41,1747.441117
331.44,1762.4761
331.47,1614.713783
331.5,1654.969467
331.53,1662.02521
331.56,1799.44427
331.59,1730.477801
331.62,1697.307846
331.65,1759.849508
331.68,1666.692186
331.71,1786.045226
331.74,1773.643824
331.77,1786.322663
331.8,1694.182593
331.83,1611.981281
331.86,1600.308584
331.89,1729.025826
331.92,1648.16803
331.95,1629.183837
331.98,1646.967234
332.01,1730.392276
332.04,1616.566355
332.07,1651.500595
332.1,1697.670974
332.13,1669.098108
332.16,1690.850588
332.19,1630.744863
332.22,1639.97709
332.25,1713.200438
332.28,1638.828946
332.31,1727.199426
332.34,1650.206324
332.37,1617.864105
332.4,1604.054834
332.43,1702.062534
332.46,1692.16179
332.49,1633.771873
332.52,1606.465663
332.55,1742.371528
332.58,1748.059568
332.61,1617.798161
332.64,1653.953994
332.67,1719.338784
332.7,1705.602127
332.73,1673.235776
332.76,1686.623732
332.79,1630.289361
332.82,1707.438948
332.85,1653.724164
332.88,1625.508925
332.91,1799.400373
332.94,1745.788384
332.97,1770.468665
333,1703.385667
333.03,1674.202253
333.06,1650.684231
333.09,1715.884318
333.12,1653.453694
333.15,1613.317553
333.18,1742.890201
333.21,1671.97515
333.24,1797.411856
333.27,1665.592072
333.3,1656.70641
333.33,1719.747906
333.36,1622.713647
333.39,1674.691141
333.42,1650.161005
333.45,1609.428727
333.48,1676.312919
333.51,1698.381547
333.54,1728.897766
333.57,1735.85058
333.6,1703.780565
333.63,1609.60095
333.66,1706.238879
333.69,1675.581982
333.72,1627.64939
333.75,1711.55664
333.78,1697.065503
333.81,1746.33747
333.84,1746.01146
333.87,1647.072596
333.9,1722.122661
333.93,1752.960371
333.96,1646.132356
333.99,1602.486556
334.02,1667.024719
334.05,1681.072434
334.08,1701.430945
334.11,1637.788744
334.14,1730.76143
334.17,1731.106847
334.2,1770.997834
334.23,1602.792574
334.26,1651.107578
334.29,1724.964577
334.32,1711.139765
334.35,1672.385817
334.38,1621.89429
334.41,1616.268097
334.44,1625.434552
334.47,1625.242037
334.5,1634.850213
334.53,1682.714474
334.56,1637.845188
334.59,1627.374462
334.62,1632.388348
334.65,1674.704789
334.68,1626.630551
334.71,1782.199595
334.74,1641.202907
334.77,1795.986187
334.8,1690.534423
334.83,1616.248112
334.86,1784.465224
334.89,1756.192043
334.92,1719.301511
334.95,1758.395846
334.98,1680.941343
335.01,1696.213981
335.04,1689.497749
335.07,1725.575529
335.1,1790.128568
335.13,1602.463275
335.16,1749.733055
335.19,1616.778338
335.22,1784.059408
335.25,1670.638042
335.28,1605.610393
335.31,1705.463895
335.34,1759.594525
335.37,1783.377535
335.4,1644.214162
335.43,1716.704216
335.46,1647.097108
335.49,1787.524999
335.52,1667.882614
335.55,1651.30374
335.58,1674.027142
335.61,1664.35731
335.64,1766.60799
335.67,1655.008578
335.7,1716.322748
335.73,1731.704046
335.76,1737.707635
335.79,1677.731461
335.82,1657.55551
335.85,1712.470097
335.88,1762.019365
335.91,1657.923389
335.94,1680.286891
335.97,1669.234823
336,1722.12449
336.03,1610.736214
336.06,1710.79077
336.09,1771.595693
336.12,1704.017521
336.15,1761.364959
336.18,1755.600531
336.21,1729.851497
336.24,1728.360193
336.27,1720.282841
336.3,1779.463067
336.33,1686.044945
336.36,1619.872842
336.39,1638.389753
336.42,1746.746996
336.45,1708.845152
336.48,1771.745848
336.51,1767.115026
336.54,1755.964617
336.57,1683.390559
336.6,1621.122569
336.63,1763.991397
336.66,1728.328193
336.69,1667.063531
336.72,1656.419411
336.75,1763.784833
336.78,1739.937294
336.81,1722.961467
336.84,1637.626871
336.87,1737.765011
336.9,1705.718325
336.93,1620.885646
336.96,1674.008049
336.99,1671.203076
337.02,1737.979635
337.05,1738.744145
337.08,1781.733873
337.11,1757.580913
337.14,1736.936578
337.17,1731.632984
337.2,1649.874872
337.23,1658.615742
337.26,1620.202445
337.29,1639.939003
337.32,1619.308857
337.35,1615.753565
337.38,1657.287915
337.41,1775.553001
337.44,1626.194
337.47,1618.144546
337.5,1709.829431
337.53,1707.072921
337.56,1661.846469
337.59,1737.922739
337.62,1617.301443
337.65,1633.169044
337.68,1657.644612
337.71,1710.60198
337.74,1696.985964
337.77,1765.566736
337.8,1750.82114
337.83,1624.477138
337.86,1601.097698
337.89,1628.683856
337.92,1697.03231
337.95,1634.653961
337.98,1741.964109
338.01,1631.110369
338.04,1712.225047
338.07,1787.599882
338.1,1752.749866
338.13,1719.635338
338.16,1753.123059
338.19,1795.972775
338.22,1783.595716
338.25,1667.940818
338.28,1648.656959
338.31,1682.742606
338.34,1696.225902
338.37,1781.510803
338.4,1654.052007
338.43,1604.866011
338.46,1781.939241
338.49,1780.508129
338.52,1612.362266
338.55,1725.530102
338.58,1750.330436
338.61,1643.117467
338.64,1705.819802
338.67,1624.971122
338.7,1755.929618
338.73,1611.124181
338.76,1740.298213
338.79,1733.022848
338.82,1649.211286
338.85,1730.939801
338.88,1750.214751
338.91,1650.489362
338.94,1647.521306
338.97,1756.648481
339,1695.396244
339.03,1721.848009
339.06,1704.634951
339.09,1662.424927
339.12,1707.621395
339.15,1694.772915
339.18,1770.783324
339.21,1607.907173
339.24,1644.525151
339.27,1792.429942
339.3,1665.174445
339.33,1633.227122
339.36,1787.026538
339.39,1608.449742
339.42,1788.169032
339.45,1631.009573
339.48,1738.583257
339.51,1779.589745
339.54,1746.159038
339.57,1732.293919
339.6,1722.501108
339.63,1790.105385
339.66,1714.205058
339.69,1754.982558
339.72,1690.994361
339.75,1738.582105
339.78,1720.281254
339.81,1747.852299
339.84,1753.022494
339.87,1762.228676
339.9,1755.423265
339.93,1716.078347
339.96,1718.58086
339.99,1673.142463
340.02,1613.559545
340.05,1766.552798
340.08,1688.86133
340.11,1727.748941
340.14,1692.126617
340.17,1758.974696
340.2,1767.273007
340.23,1721.942027
340.26,1631.187879
340.29,1673.850247
340.32,1756.520639
340.35,1679.068199
340.38,1796.571447
340.41,1656.673245
340.44,1766.006202
340.47,1636.940765
340.5,1763.915897
340.53,1740.560837
340.56,1690.613526
340.59,1675.168654
340.62,1760.266888
340.65,1757.117127
340.68,1632.676226
340.71,1744.79194
340.74,1722.577785
340.77,1636.704018
340.8,1781.99325
340.83,1702.311304
340.86,1639.494845
340.89,1676.352794
340.92,1735.715892
340.95,1709.514993
340.98,1664.050959
341.01,1612.248253
341.04,1618.733255
341.07,1647.181505
341.1,1700.309308
341.13,1658.280583
341.16,1738.559758
341.19,1786.439073
341.22,1755.007705
341.25,1623.385929
341.28,1776.516733
341.31,1607.432044
341.34,1757.768771
341.37,1685.202303
341.4,1776.104521
341.43,1745.509859
341.46,1732.087881
341.49,1786.846668
341.52,1604.946233
341.55,1643.407136
341.58,1681.721549
341.61,1668.329397
341.64,1652.240289
341.67,1773.63181
341.7,1643.29273
341.73,1679.129652
341.76,1610.829923
341.79,1671.307385
341.82,1742.80745
341.85,1748.129895
341.88,1607.299582
341.91,1749.604637
341.94,1629.215325
341.97,1646.681488
342,1607.629205
342.03,1725.221195
342.06,1660.742972
342.09,1727.867047
342.12,1664.828923
342.15,1624.366476
342.18,1778.564434
342.21,1743.366362
342.24,1724.84436
342.27,1796.958603
342.3,1609.063044
342.33,1760.33189
342.36,1743.897151
342.39,1715.785566
342.42,1602.513173
342.45,1723.213998
342.48,1686.18721
342.51,1770.601251
342.54,1634.819289
342.57,1607.589978
342.6,1733.49816
342.63,1719.972482
342.66,1716.1633
342.69,1718.800524
342.72,1763.794276
342.75,1782.169246
342.78,1685.786022
342.81,1728.450396
342.84,1740.754068
342.87,1762.882649
342.9,1790.844004
342.93,1719.069656
342.96,1632.245799
342.99,1602.358286
343.02,1770.482402
343.05,1727.187108
343.08,1726.061291
343.11,1641.169265
343.14,1799.498897
343.17,1633.108403
343.2,1708.187831
343.23,1752.941426
343.26,1648.861427
343.29,1671.074377
343.32,1697.250781
343.35,1689.826101
343.38,1627.6803
343.41,1750.849335
343.44,1649.602941
343.47,1719.460404
343.5,1649.38463
343.53,1711.420205
343.56,1725.850069
343.59,1782.773846
343.62,1617.644188
343.65,1684.714313
343.68,1679.117117
343.71,1753.396957
343.74,1716.043828
343.77,1716.760928
343.8,1775.375343
343.83,1665.675951
343.86,1758.836455
343.89,1723.505756
343.92,1755.31488
343.95,1723.224956
343.98,1779.117342
344.01,1716.412503
344.04,1620.239385
344.07,1654.378698
344.1,1640.817238
344.13,1613.710149
344.16,1778.090343
344.19,1754.951243
344.22,1686.252894
344.25,1644.072833
344.28,1724.101735
344.31,1794.554083
344.34,1602.045338
344.37,1779.841151
344.4,1678.060419
344.43,1708.288806
344.46,1693.162216
344.49,1793.36872
344.52,1669.909415
344.55,1679.879287
344.58,1756.949919
344.61,1698.830707
344.64,1740.248732
344.67,1697.740642
344.7,1721.872419
344.73,1688.154421
344.76,1623.647132
344.79,1648.761099
344.82,1753.307244
344.85,1687.253033
344.88,1759.785022
344.91,1746.712017
344.94,1739.933877
344.97,1749.304651
345,1610.416968
345.03,1674.782605
345.06,1729.27967
345.09,1602.089775
345.12,1612.551045
345.15,1698.921002
345.18,1678.97053
345.21,1655.221059
345.24,1798.807445
345.27,1680.203405
345.3,1720.170915
345.33,1715.902284
345.36,1678.456631
345.39,1659.145184
345.42,1639.083378
345.45,1659.722496
345.48,1672.156162
345.51,1641.797061
345.54,1696.74165
345.57,1682.764154
345.6,1762.872633
345.63,1701.447741
345.66,1718.078523
345.69,1732.032997
345.72,1738.031032
345.75,1773.228809
345.78,1620.316852
345.81,1665.556839
345.84,1740.281275
345.87,1783.321738
345.9,1787.444663
345.93,1676.585937
345.96,1751.946901
345.99,1624.94674
346.02,1789.874117
346.05,1759.498217
346.08,1622.669764
346.11,1708.156827
346.14,1760.093822
346.17,1780.629586
346.2,1768.454354
346.23,1619.891456
346.26,1651.521329
346.29,1698.092955
346.32,1604.068228
346.35,1630.954163
346.38,1628.418438
346.41,1750.377732
346.44,1751.048964
346.47,1685.90556
346.5,1603.181367
346.53,1724.308055
346.56,1646.151523
346.59,1745.290995
346.62,1672.16596
346.65,1775.555787
346.68,1640.684795
346.71,1630.282594
346.74,1691.754258
346.77,1649.165668
346.8,1676.906127
346.83,1747.19769
346.86,1765.766846
346.89,1655.994711
346.92,1616.480409
346.95,1601.262177
346.98,1782.527895
347.01,1682.848263
347.04,1713.727219
347.07,1678.890025
347.1,1615.379791
347.13,1660.403849
347.16,1730.449527
347.19,1709.208945
347.22,1712.853685
347.25,1721.756642
347.28,1628.651907
347.31,1694.644905
347.34,1742.258272
347.37,1788.74954
347.4,1674.406458
347.43,1628.327395
347.46,1671.570835
347.49,1787.823101
347.52,1618.144555
347.55,1637.00945
347.58,1610.357963
347.61,1666.462271
347.64,1702.749669
347.67,1625.637618
347.7,1612.192275
347.73,1787.316185
347.76,1672.550416
347.79,1659.359239
347.82,1717.40404
347.85,1648.004813
347.88,1604.906145
347.91,1644.325228
347.94,1679.049156
347.97,1674.448186
348,1752.177578
348.03,1704.916852
348.06,1617.757455
348.09,1747.074291
348.12,1605.069857
348.15,1727.989643
348.18,1652.869565
348.21,1622.838461
348.24,1735.942454
348.27,1686.86012
348.3,1783.250528
348.33,1736.962393
348.36,1719.815512
348.39,1789.010141
348.42,1772.109475
348.45,1759.720726
348.48,1632.138439
348.51,1756.864173
348.54,1622.390344
348.57,1719.43587
348.6,1627.432804
348.63,1659.967106
348.66,1788.545361
348.69,1600.578587
348.72,1655.444868
348.75,1730.90735
348.78,1667.570638
348.81,1778.151051
348.84,1682.190119
348.87,1784.048594
348.9,1779.956645
348.93,1673.555722
348.96,1669.205994
348.99,1754.195595
349.02,1623.14655
349.05,1737.564198
349.08,1646.455809
349.11,1770.25311
349.14,1772.677588
349.17,1629.044098
349.2,1775.702691
349.23,1773.852604
349.26,1703.813078
349.29,1621.140545
349.32,1694.585928
349.35,1616.828318
349.38,1650.925797
349.41,1734.622419
349.44,1674.693326
349.47,1685.584467
349.5,1700.8157
349.53,1652.665407
349.56,1734.378835
349.59,1622.992734
349.62,1764.224398
349.65,1785.794121
349.68,1738.682818
349.71,1658.58671
349.74,1768.826148
349.77,1761.420449
349.8,1705.373106
349.83,1794.546116
349.86,1699.178755
349.89,1694.041533
349.92,1634.661751
349.95,1646.48344
349.98,1605.953412
350.01,1605.346732
350.04,1662.134235
350.07,1714.243494
350.1,1767.756418
350.13,1626.586581
350.16,1680.652318
350.19,1634.177574
350.22,1679.173842
350.25,1754.354757
350.28,1682.00684
350.31,1606.742541
350.34,1784.724239
350.37,1673.674331
350.4,1769.965484
350.43,1672.181297
350.46,1676.660834
350.49,1682.353614
350.52,1777.627867
350.55,1674.99094
350.58,1770.791318
350.61,1633.451763
350.64,1716.328283
350.67,1678.070008
350.7,1788.760046
350.73,1748.019688
350.76,1687.517679
350.79,1611.070199
350.82,1772.433807
350.85,1639.002691
350.88,1624.858469
350.91,1658.935857
350.94,1642.895477
350.97,1702.950815
351,1673.41068
351.03,1770.338621
351.06,1740.21462
351.09,1652.675325
351.12,1693.035628
351.15,1708.362501
351.18,1670.766113
351.21,1640.570513
351.24,1760.675841
351.27,1790.724993
351.3,1683.643961
351.33,1798.222973
351.36,1701.05917
351.39,1667.459345
351.42,1624.735982
351.45,1684.776817
351.48,1660.758673
351.51,1780.386362
351.54,1768.945516
351.57,1613.79946
351.6,1606.900759
351.63,1603.517651
351.66,1640.581841
351.69,1610.392532
351.72,1600.557976
351.75,1741.48966
351.78,1774.30683
351.81,1680.010422
351.84,1729.298506
351.87,1745.469165
351.9,1621.828133
351.93,1664.564885
351.96,1626.023617
351.99,1708.998418
352.02,1727.74304
352.05,1757.579927
352.08,1779.422262
352.11,1745.974406
352.14,1644.650372
352.17,1788.726414
352.2,1740.404288
352.23,1688.940753
352.26,1665.035771
352.29,1786.397389
352.32,1787.61189
352.35,1740.374637
352.38,1785.369005
352.41,1716.322328
352.44,1755.817488
352.47,1609.87948
352.5,1774.101735
352.53,1746.103038
352.56,1702.904177
352.59,1643.421918
352.62,1661.117173
352.65,1759.677698
352.68,1769.450176
352.71,1736.16097
352.74,1672.387
352.77,1685.468922
352.8,1736.509842
352.83,1698.955439
352.86,1756.896604
352.89,1607.660163
352.92,1612.602894
352.95,1625.647241
352.98,1755.93091
353.01,1710.984855
353.04,1711.888638
353.07,1682.445662
353.1,1617.053925
353.13,1613.400511
353.16,1771.256176
353.19,1753.797657
353.22,1770.265169
353.25,1744.029002
353.28,1609.577337
353.31,1794.111215
353.34,1653.35605
353.37,1712.420272
353.4,1794.339696
353.43,1632.068104
353.46,1687.066808
353.49,1700.243863
353.52,1716.240503
353.55,1750.983681
353.58,1791.943855
353.61,1656.139997
353.64,1697.376348
353.67,1784.679639
353.7,1707.264474
353.73,1763.994656
353.76,1781.167617
353.79,1642.809527
353.82,1755.732764
353.85,1706.985041
353.88,1643.757022
353.91,1726.715788
353.94,1636.900484
353.97,1730.741703
354,1695.845661
354.03,1725.770008
354.06,1735.551174
354.09,1688.947235
354.12,1726.416523
354.15,1756.902676
354.18,1794.896547
354.21,1629.005134
354.24,1645.115269
354.27,1603.519675
354.3,1662.921307
354.33,1712.982147
354.36,1764.562892
354.39,1754.159744
354.42,1630.959823
354.45,1773.950562
354.48,1747.941906
354.51,1677.944413
354.54,1714.99211
354.57,1723.520851
354.6,1691.053223
354.63,1630.646853
354.66,1787.364927
354.69,1601.609417
354.72,1786.67865
354.75,1790.827275
354.78,1683.232876
354.81,1610.694101
354.84,1600.616712
354.87,1739.23778
354.9,1758.860562
354.93,1623.218704
354.96,1728.886908
354.99,1659.901496
355.02,1617.153012
355.05,1623.365908
355.08,1766.523081
355.11,1707.081881
355.14,1621.017954
355.17,1615.74749
355.2,1768.187113
355.23,1650.281933
355.26,1702.014376
355.29,1726.051866
355.32,1603.771429
355.35,1642.906737
355.38,1758.893391
355.41,1634.964355
355.44,1758.051747
355.47,1685.349602
355.5,1665.989258
355.53,1642.413594
355.56,1656.219333
355.59,1659.590052
355.62,1781.072859
355.65,1708.45369
355.68,1639.292955
355.71,1641.3158
355.74,1608.290148
355.77,1771.790124
355.8,1641.887584
355.83,1712.913755
355.86,1749.894054
355.89,1714.507937
355.92,1786.470277
355.95,1743.538764
355.98,1769.764894
356.01,1665.725378
356.04,1727.03868
356.07,1666.216564
356.1,1796.869605
356.13,1644.869131
356.16,1618.385814
356.19,1665.94213
356.22,1769.200828
356.25,1646.924421
356.28,1705.393389
356.31,1722.430464
